frame,trajectory_progress,z0,z1,case,case_short,train_original_sim_idx,original_sim_idx,final_p_ratio
48,0.48484848484848486,-1.5564515590667725,-2.080063581466675,selected trajectory sim 56,selected,56,91,0.1881998080526484
49,0.494949494949495,-1.6230995655059814,-2.161850929260254,selected trajectory sim 56,selected,56,91,0.1881998080526484
50,0.5050505050505051,-1.6904895305633545,-2.244544267654419,selected trajectory sim 56,selected,56,91,0.1881998080526484
51,0.5151515151515151,-1.7578668594360352,-2.327226400375366,selected trajectory sim 56,selected,56,91,0.1881998080526484
52,0.5252525252525253,-1.8251830339431763,-2.4098291397094727,selected trajectory sim 56,selected,56,91,0.1881998080526484
53,0.5353535353535354,-1.892500400543213,-2.492431402206421,selected trajectory sim 56,selected,56,91,0.1881998080526484
54,0.5454545454545454,-1.9600419998168945,-2.5753121376037598,selected trajectory sim 56,selected,56,91,0.1881998080526484
55,0.5555555555555556,-2.0276482105255127,-2.6582717895507812,selected trajectory sim 56,selected,56,91,0.1881998080526484
56,0.5656565656565656,-2.0946404933929443,-2.7404778003692627,selected trajectory sim 56,selected,56,91,0.1881998080526484
57,0.5757575757575758,-2.161658763885498,-2.822722911834717,selected trajectory sim 56,selected,56,91,0.1881998080526484
58,0.5858585858585859,-2.2303247451782227,-2.906975269317627,selected trajectory sim 56,selected,56,91,0.1881998080526484
59,0.5959595959595959,-2.2973058223724365,-2.9891796112060547,selected trajectory sim 56,selected,56,91,0.1881998080526484
60,0.6060606060606061,-2.3644089698791504,-3.071532726287842,selected trajectory sim 56,selected,56,91,0.1881998080526484
61,0.6161616161616161,-2.432248830795288,-3.1547772884368896,selected trajectory sim 56,selected,56,91,0.1881998080526484
62,0.6262626262626263,-2.4998533725738525,-3.2377426624298096,selected trajectory sim 56,selected,56,91,0.1881998080526484
63,0.6363636363636364,-2.567085027694702,-3.3202452659606934,selected trajectory sim 56,selected,56,91,0.1881998080526484
64,0.6464646464646465,-2.6348612308502197,-3.4034221172332764,selected trajectory sim 56,selected,56,91,0.1881998080526484
65,0.6565656565656566,-2.702695369720459,-3.4866626262664795,selected trajectory sim 56,selected,56,91,0.1881998080526484
66,0.6666666666666666,-2.770156145095825,-3.5694496631622314,selected trajectory sim 56,selected,56,91,0.1881998080526484
67,0.6767676767676768,-2.837674140930176,-3.6523029804229736,selected trajectory sim 56,selected,56,91,0.1881998080526484
68,0.6868686868686869,-2.9055676460266113,-3.735628843307495,selected trajectory sim 56,selected,56,91,0.1881998080526484
69,0.696969696969697,-2.9735493659973145,-3.819059371948242,selected trajectory sim 56,selected,56,91,0.1881998080526484
70,0.7070707070707071,-3.0411620140075684,-3.902031898498535,selected trajectory sim 56,selected,56,91,0.1881998080526484
71,0.7171717171717171,-3.108393669128418,-3.984543561935425,selected trajectory sim 56,selected,56,91,0.1881998080526484
72,0.7272727272727273,-3.1764371395111084,-4.0680437088012695,selected trajectory sim 56,selected,56,91,0.1881998080526484
73,0.7373737373737373,-3.2446377277374268,-4.1517462730407715,selected trajectory sim 56,selected,56,91,0.1881998080526484
74,0.7474747474747475,-3.3121941089630127,-4.234654903411865,selected trajectory sim 56,selected,56,91,0.1881998080526484
75,0.7575757575757576,-3.3794031143188477,-4.317140579223633,selected trajectory sim 56,selected,56,91,0.1881998080526484
76,0.7676767676767676,-3.44757342338562,-4.4007978439331055,selected trajectory sim 56,selected,56,91,0.1881998080526484
77,0.7777777777777778,-3.5155489444732666,-4.484225273132324,selected trajectory sim 56,selected,56,91,0.1881998080526484
78,0.7878787878787878,-3.58308744430542,-4.567109107971191,selected trajectory sim 56,selected,56,91,0.1881998080526484
79,0.797979797979798,-3.651036024093628,-4.650501728057861,selected trajectory sim 56,selected,56,91,0.1881998080526484
80,0.8080808080808081,-3.719236135482788,-4.734199523925781,selected trajectory sim 56,selected,56,91,0.1881998080526484
81,0.8181818181818182,-3.7868359088897705,-4.817171096801758,selected trajectory sim 56,selected,56,91,0.1881998080526484
82,0.8282828282828283,-3.854545831680298,-4.900269508361816,selected trajectory sim 56,selected,56,91,0.1881998080526484
83,0.8383838383838383,-3.9228932857513428,-4.984151840209961,selected trajectory sim 56,selected,56,91,0.1881998080526484
84,0.8484848484848485,-3.9911513328552246,-5.067920684814453,selected trajectory sim 56,selected,56,91,0.1881998080526484
85,0.8585858585858586,-4.058717250823975,-5.15084981918335,selected trajectory sim 56,selected,56,91,0.1881998080526484
86,0.8686868686868687,-4.126430988311768,-5.233960151672363,selected trajectory sim 56,selected,56,91,0.1881998080526484
87,0.8787878787878788,-4.194844722747803,-5.317925453186035,selected trajectory sim 56,selected,56,91,0.1881998080526484
88,0.8888888888888888,-4.26332426071167,-5.401969909667969,selected trajectory sim 56,selected,56,91,0.1881998080526484
89,0.898989898989899,-4.33082914352417,-5.484827518463135,selected trajectory sim 56,selected,56,91,0.1881998080526484
90,0.9090909090909091,-4.399153709411621,-5.5686798095703125,selected trajectory sim 56,selected,56,91,0.1881998080526484
91,0.9191919191919192,-4.467345714569092,-5.652378082275391,selected trajectory sim 56,selected,56,91,0.1881998080526484
92,0.9292929292929293,-4.535632610321045,-5.736194610595703,selected trajectory sim 56,selected,56,91,0.1881998080526484
93,0.9393939393939394,-4.603361129760742,-5.819319725036621,selected trajectory sim 56,selected,56,91,0.1881998080526484
94,0.9494949494949495,-4.671789169311523,-5.903304576873779,selected trajectory sim 56,selected,56,91,0.1881998080526484
95,0.9595959595959596,-4.740268230438232,-5.987349510192871,selected trajectory sim 56,selected,56,91,0.1881998080526484
96,0.9696969696969697,-4.80852746963501,-6.071130752563477,selected trajectory sim 56,selected,56,91,0.1881998080526484
97,0.9797979797979798,-4.8762898445129395,-6.154309272766113,selected trajectory sim 56,selected,56,91,0.1881998080526484
98,0.98989898989899,-4.944625377655029,-6.238180637359619,selected trajectory sim 56,selected,56,91,0.1881998080526484
99,1.0,-5.013896465301514,-6.323195457458496,selected trajectory sim 56,selected,56,91,0.1881998080526484
0,0.0,2.3670549392700195,2.362416982650757,selected trajectory sim 56,selected,56,92,-0.481852099538911
1,0.010101010101010102,2.3191404342651367,2.303662061691284,selected trajectory sim 56,selected,56,92,-0.481852099538911
2,0.020202020202020204,2.285003185272217,2.2618696689605713,selected trajectory sim 56,selected,56,92,-0.481852099538911
3,0.030303030303030304,2.2566537857055664,2.2272260189056396,selected trajectory sim 56,selected,56,92,-0.481852099538911
4,0.04040404040404041,2.2324328422546387,2.1976401805877686,selected trajectory sim 56,selected,56,92,-0.481852099538911
5,0.050505050505050504,2.210088014602661,2.170351266860962,selected trajectory sim 56,selected,56,92,-0.481852099538911
6,0.06060606060606061,2.188816785812378,2.1443707942962646,selected trajectory sim 56,selected,56,92,-0.481852099538911
7,0.0707070707070707,2.167381525039673,2.118206262588501,selected trajectory sim 56,selected,56,92,-0.481852099538911
8,0.08080808080808081,2.146493673324585,2.0926926136016846,selected trajectory sim 56,selected,56,92,-0.481852099538911
9,0.09090909090909091,2.124549150466919,2.0658912658691406,selected trajectory sim 56,selected,56,92,-0.481852099538911
10,0.10101010101010101,2.1032462120056152,2.0398690700531006,selected trajectory sim 56,selected,56,92,-0.481852099538911
11,0.1111111111111111,2.082136392593384,2.014082670211792,selected trajectory sim 56,selected,56,92,-0.481852099538911
12,0.12121212121212122,2.0606820583343506,1.9878754615783691,selected trajectory sim 56,selected,56,92,-0.481852099538911
13,0.13131313131313133,2.039590358734131,1.9621291160583496,selected trajectory sim 56,selected,56,92,-0.481852099538911
14,0.1414141414141414,2.0191378593444824,1.9371366500854492,selected trajectory sim 56,selected,56,92,-0.481852099538911
15,0.15151515151515152,1.9971873760223389,1.9103235006332397,selected trajectory sim 56,selected,56,92,-0.481852099538911
16,0.16161616161616163,1.9769701957702637,1.885640025138855,selected trajectory sim 56,selected,56,92,-0.481852099538911
17,0.1717171717171717,1.9569807052612305,1.8612178564071655,selected trajectory sim 56,selected,56,92,-0.481852099538911
18,0.18181818181818182,1.936244010925293,1.8358997106552124,selected trajectory sim 56,selected,56,92,-0.481852099538911
19,0.1919191919191919,1.9156948328018188,1.8107964992523193,selected trajectory sim 56,selected,56,92,-0.481852099538911
20,0.20202020202020202,1.8950088024139404,1.7855215072631836,selected trajectory sim 56,selected,56,92,-0.481852099538911
21,0.21212121212121213,1.874574899673462,1.7605618238449097,selected trajectory sim 56,selected,56,92,-0.481852099538911
22,0.2222222222222222,1.8541330099105835,1.7355875968933105,selected trajectory sim 56,selected,56,92,-0.481852099538911
23,0.23232323232323232,1.8333336114883423,1.7101832628250122,selected trajectory sim 56,selected,56,92,-0.481852099538911
24,0.24242424242424243,1.8133624792099,1.6857960224151611,selected trajectory sim 56,selected,56,92,-0.481852099538911
25,0.25252525252525254,1.7925673723220825,1.6603933572769165,selected trajectory sim 56,selected,56,92,-0.481852099538911
26,0.26262626262626265,1.7721750736236572,1.6354782581329346,selected trajectory sim 56,selected,56,92,-0.481852099538911
27,0.2727272727272727,1.7521392107009888,1.6110072135925293,selected trajectory sim 56,selected,56,92,-0.481852099538911
28,0.2828282828282828,1.7308757305145264,1.5850341320037842,selected trajectory sim 56,selected,56,92,-0.481852099538911
29,0.29292929292929293,1.7113064527511597,1.5611261129379272,selected trajectory sim 56,selected,56,92,-0.481852099538911
30,0.30303030303030304,1.6901417970657349,1.5352733135223389,selected trajectory sim 56,selected,56,92,-0.481852099538911
31,0.31313131313131315,1.6703274250030518,1.5110597610473633,selected trajectory sim 56,selected,56,92,-0.481852099538911
32,0.32323232323232326,1.6498842239379883,1.4860920906066895,selected trajectory sim 56,selected,56,92,-0.481852099538911
33,0.3333333333333333,1.6299474239349365,1.4617382287979126,selected trajectory sim 56,selected,56,92,-0.481852099538911
34,0.3434343434343434,1.6092276573181152,1.4364261627197266,selected trajectory sim 56,selected,56,92,-0.481852099538911
35,0.35353535353535354,1.588548183441162,1.4111506938934326,selected trajectory sim 56,selected,56,92,-0.481852099538911
36,0.36363636363636365,1.5678333044052124,1.38584303855896,selected trajectory sim 56,selected,56,92,-0.481852099538911
37,0.37373737373737376,1.5489296913146973,1.3627598285675049,selected trajectory sim 56,selected,56,92,-0.481852099538911
38,0.3838383838383838,1.5272165536880493,1.336228370666504,selected trajectory sim 56,selected,56,92,-0.481852099538911
39,0.3939393939393939,1.5079271793365479,1.3126684427261353,selected trajectory sim 56,selected,56,92,-0.481852099538911
40,0.40404040404040403,1.4879354238510132,1.2882384061813354,selected trajectory sim 56,selected,56,92,-0.481852099538911
41,0.41414141414141414,1.466414451599121,1.2619355916976929,selected trajectory sim 56,selected,56,92,-0.481852099538911
42,0.42424242424242425,1.4467474222183228,1.2379144430160522,selected trajectory sim 56,selected,56,92,-0.481852099538911
43,0.43434343434343436,1.426353096961975,1.2129942178726196,selected trajectory sim 56,selected,56,92,-0.481852099538911
44,0.4444444444444444,1.4057371616363525,1.1878082752227783,selected trajectory sim 56,selected,56,92,-0.481852099538911
45,0.45454545454545453,1.385469913482666,1.1630334854125977,selected trajectory sim 56,selected,56,92,-0.481852099538911
46,0.46464646464646464,1.364893913269043,1.1379039287567139,selected trajectory sim 56,selected,56,92,-0.481852099538911
47,0.47474747474747475,1.3442989587783813,1.1127320528030396,selected trajectory sim 56,selected,56,92,-0.481852099538911
48,0.48484848484848486,1.3239986896514893,1.0879144668579102,selected trajectory sim 56,selected,56,92,-0.481852099538911
49,0.494949494949495,1.3030952215194702,1.0623823404312134,selected trajectory sim 56,selected,56,92,-0.481852099538911
50,0.5050505050505051,1.2835793495178223,1.0385417938232422,selected trajectory sim 56,selected,56,92,-0.481852099538911
51,0.5151515151515151,1.2622898817062378,1.0125235319137573,selected trajectory sim 56,selected,56,92,-0.481852099538911
52,0.5252525252525253,1.2419209480285645,0.9876302480697632,selected trajectory sim 56,selected,56,92,-0.481852099538911
53,0.5353535353535354,1.221827507019043,0.963077187538147,selected trajectory sim 56,selected,56,92,-0.481852099538911
54,0.5454545454545454,1.201655387878418,0.9384236335754395,selected trajectory sim 56,selected,56,92,-0.481852099538911
55,0.5555555555555556,1.1806693077087402,0.9127739071846008,selected trajectory sim 56,selected,56,92,-0.481852099538911
56,0.5656565656565656,1.159919023513794,0.8874149322509766,selected trajectory sim 56,selected,56,92,-0.481852099538911
57,0.5757575757575758,1.1401050090789795,0.8631967902183533,selected trajectory sim 56,selected,56,92,-0.481852099538911
58,0.5858585858585859,1.1190977096557617,0.837523877620697,selected trajectory sim 56,selected,56,92,-0.481852099538911
59,0.5959595959595959,1.0991086959838867,0.8130968809127808,selected trajectory sim 56,selected,56,92,-0.481852099538911
60,0.6060606060606061,1.0786749124526978,0.7881304621696472,selected trajectory sim 56,selected,56,92,-0.481852099538911
61,0.6161616161616161,1.057987093925476,0.762840211391449,selected trajectory sim 56,selected,56,92,-0.481852099538911
62,0.6262626262626263,1.0369594097137451,0.7371385097503662,selected trajectory sim 56,selected,56,92,-0.481852099538911
63,0.6363636363636364,1.0169864892959595,0.7127295136451721,selected trajectory sim 56,selected,56,92,-0.481852099538911
64,0.6464646464646465,0.9960841536521912,0.6871896982192993,selected trajectory sim 56,selected,56,92,-0.481852099538911
65,0.6565656565656566,0.9754364490509033,0.6619412302970886,selected trajectory sim 56,selected,56,92,-0.481852099538911
66,0.6666666666666666,0.9545543193817139,0.6364223957061768,selected trajectory sim 56,selected,56,92,-0.481852099538911
67,0.6767676767676768,0.9348463416099548,0.6123307943344116,selected trajectory sim 56,selected,56,92,-0.481852099538911
68,0.6868686868686869,0.9140810966491699,0.5869576334953308,selected trajectory sim 56,selected,56,92,-0.481852099538911
69,0.696969696969697,0.893433690071106,0.5617250204086304,selected trajectory sim 56,selected,56,92,-0.481852099538911
70,0.7070707070707071,0.8733054399490356,0.5371183753013611,selected trajectory sim 56,selected,56,92,-0.481852099538911
71,0.7171717171717171,0.8523330688476562,0.5114814639091492,selected trajectory sim 56,selected,56,92,-0.481852099538911
72,0.7272727272727273,0.8312373757362366,0.48569145798683167,selected trajectory sim 56,selected,56,92,-0.481852099538911
