target,descriptor,standardized_weight,target_r2
initial_axis_p_ratio,hessian_lambda10,-0.2203828890741375,0.9954019558436302
initial_axis_p_ratio,hessian_lambda11,0.18254273832280607,0.9954019558436302
initial_axis_p_ratio,hessian_lambda12,0.4111078295734641,0.9954019558436302
initial_axis_p_ratio,hessian_mode5_participation,0.030341700011696435,0.9954019558436302
initial_axis_p_ratio,hessian_mode5_x_fraction,0.005057813203118567,0.9954019558436302
initial_axis_p_ratio,hessian_mode6_participation,0.054930257881924974,0.9954019558436302
initial_axis_p_ratio,hessian_mode6_x_fraction,0.03256326856919482,0.9954019558436302
initial_axis_p_ratio,hessian_gap_6_5,0.01340159269578117,0.9954019558436302
final_axis_p_ratio,node_count,-0.5058787246163224,0.9931871434821683
final_axis_p_ratio,edge_count,-0.7419525033772472,0.9931871434821683
final_axis_p_ratio,edge_density,0.3786773928307359,0.9931871434821683
final_axis_p_ratio,mean_degree,0.07933885192905689,0.9931871434821683
final_axis_p_ratio,std_degree,0.04850236353025745,0.9931871434821683
final_axis_p_ratio,max_degree,-0.026576180898525606,0.9931871434821683
final_axis_p_ratio,min_degree,-0.04270469822440748,0.9931871434821683
final_axis_p_ratio,x_span0,0.4113388093051281,0.9931871434821683
final_axis_p_ratio,y_span0,0.8061386315713966,0.9931871434821683
final_axis_p_ratio,aspect_ratio0,-0.0005295700454045272,0.9931871434821683
final_axis_p_ratio,x_center0,0.010654224649779586,0.9931871434821683
final_axis_p_ratio,y_center0,0.03925406982303938,0.9931871434821683
final_axis_p_ratio,edge_len_mean,-0.35662742912513357,0.9931871434821683
final_axis_p_ratio,edge_len_std,0.5663079339300524,0.9931871434821683
final_axis_p_ratio,edge_len_min,-0.14851707777221804,0.9931871434821683
final_axis_p_ratio,edge_len_max,0.013754441254419455,0.9931871434821683
final_axis_p_ratio,stiffness_mean,0.2451266911963835,0.9931871434821683
final_axis_p_ratio,stiffness_std,-0.7131104351554102,0.9931871434821683
final_axis_p_ratio,stiffness_min,0.07677165136182554,0.9931871434821683
final_axis_p_ratio,stiffness_max,0.13878213077075174,0.9931871434821683
final_axis_p_ratio,left_mean_degree,-0.028184375137799873,0.9931871434821683
final_axis_p_ratio,right_mean_degree,-0.020900476305852834,0.9931871434821683
final_axis_p_ratio,top_mean_degree,-0.05672986363006671,0.9931871434821683
final_axis_p_ratio,bottom_mean_degree,-0.033122516911073055,0.9931871434821683
final_axis_p_ratio,left_right_degree_asymmetry,0.008507220571251507,0.9931871434821683
